id,sex,year,week,date,sample_county,north,east,survey_county,m_north,m_east
BI401082,Hona,2012,40,2012-10-01,Dalarnas län,6869749,376229,Dalarnas län,6870877.888888889,367229.22222222225
BI401317,Hane,2012,39,2012-09-30,Dalarnas län,6864073,375339,Dalarnas län,6864073,375339
BI080014,Hane,2012,40,2012-10-02,Dalarnas län,6711527,424556,Dalarnas län,6724977.294117647,413678.8823529412
BI080017,Hona,2012,34,2012-08-25,Dalarnas län,6809747,503536,Dalarnas län,6810095,503576.5
BI080111,Hane,2012,39,2012-09-30,Dalarnas län,6834121,409200,Dalarnas län,6840109,407955.3333333333
BI080028,Hona,2012,39,2012-09-30,Dalarnas län,6829901,411169,Dalarnas län,6836811.25,414274.5
BI080112,Hona,2012,40,2012-10-01,Dalarnas län,6800998,451973,Dalarnas län,6800998,451973
BI080027,Hona,2012,40,2012-10-01,Dalarnas län,6759833,497874,Dalarnas län,6758503.666666667,500060.55555555556
BI080153,Hane,2012,40,2012-10-01,Dalarnas län,6756261,407445,Dalarnas län,6757330,401730
BI080055,Hona,2012,40,2012-10-02,Dalarnas län,6861766,391225,Dalarnas län,6863607.545454546,391607.45454545453
BI080055,Hona,2012,40,2012-10-02,Dalarnas län,6861710,390853,Dalarnas län,6863607.545454546,391607.45454545453
BI080114,Hona,2012,40,2012-10-02,Dalarnas län,6765976,521295,Dalarnas län,6765976,521295
BI080055,Hona,2012,40,2012-10-02,Dalarnas län,6859185,386687,Dalarnas län,6863607.545454546,391607.45454545453
BI080092,Hona,2012,40,2012-10-01,Dalarnas län,6777397,526044,Dalarnas län,6778020,528699
BI040876,Hona,2012,40,2012-10-04,Dalarnas län,6751442,564490,Dalarnas län,6753330.5,559928
BI080090,Hona,2012,40,2012-10-05,Dalarnas län,6752400,463758,Dalarnas län,6749997.444444444,458818.44444444444
BI400230,Hane,2012,40,2012-10-03,Dalarnas län,6778227,377541,Dalarnas län,6772278.461538462,382164.92307692306
BI080169,Hane,2012,34,2012-08-25,Dalarnas län,6728751,567888,Dalarnas län,6731149.666666667,566388.3333333334
BI080084,Hane,2012,40,2012-10-05,Dalarnas län,6724218,437825,Dalarnas län,6717260.421052632,462826.8947368421
BI080375,Hane,2012,40,2012-10-04,Dalarnas län,6752639,554518,Dalarnas län,6755110.333333333,556700.6666666666
BI400230,Hane,2012,40,2012-10-04,Dalarnas län,6757827,384022,Dalarnas län,6772278.461538462,382164.92307692306
BI080084,Hane,2012,40,2012-10-05,Dalarnas län,6724218,437825,Dalarnas län,6717260.421052632,462826.8947368421
BI080116,Hona,2012,40,2012-10-04,Dalarnas län,6750129,560937,Dalarnas län,6750129,560937
BI040876,Hona,2012,40,2012-10-04,Dalarnas län,6755219,555366,Dalarnas län,6753330.5,559928
BI080099,Hona,2012,40,2012-10-04,Dalarnas län,6752158,562502,Dalarnas län,6747724.25,552186.75
BI080224,Hona,2012,40,2012-10-03,Dalarnas län,6762505,542379,Dalarnas län,6769683.2,537959
BI080083,Hane,2012,40,2012-10-06,Dalarnas län,6772145,536042,Dalarnas län,6773261.6,534978.4
BI080099,Hona,2012,41,2012-10-08,Dalarnas län,6745244,552165,Dalarnas län,6747724.25,552186.75
BI080108,Hane,2012,41,2012-10-08,Dalarnas län,6721218,455730,Dalarnas län,6718188.285714285,460749
BI080117,Hona,2012,40,2012-10-07,Dalarnas län,6778786,487993,Dalarnas län,6778786,487993
BI080015,Hane,2012,40,2012-10-05,Dalarnas län,6751026,510367,Dalarnas län,6751878.2,511571.7
BI080118,Hane,2012,40,2012-10-06,Dalarnas län,6760289,501843,Dalarnas län,6759899.25,504480.5
BI040654,Hona,2012,40,2012-10-05,Dalarnas län,6754609,516316,Dalarnas län,6759482.375,528088.375
BI080029,Hona,2012,40,2012-10-06,Dalarnas län,6739947,450787,Dalarnas län,6738549.416666667,452759
BI080119,Hona,2012,40,2012-10-06,Dalarnas län,6739815,450035,Dalarnas län,6741520.5,455256
BI080029,Hona,2012,40,2012-10-07,Dalarnas län,6739809,449806,Dalarnas län,6738549.416666667,452759
BI080029,Hona,2012,40,2012-10-06,Dalarnas län,6739631,450324,Dalarnas län,6738549.416666667,452759
BI080164,Hona,2012,40,2012-10-05,Dalarnas län,6782584,442059,Dalarnas län,6771512.6,440796
BI080187,Hona,2012,40,2012-10-05,Dalarnas län,6755026,516911,Dalarnas län,6758456.666666667,527739.6666666666
BI080176,Hane,2012,40,2012-10-06,Dalarnas län,6769430,525366,Dalarnas län,6769439,525343.5
BI400237,Hane,2012,34,2012-08-24,Dalarnas län,6872519,400973,Dalarnas län,6872917.75,396739.75
BI080128,Hona,2012,40,2012-10-06,Dalarnas län,6858627,397618,Dalarnas län,6858627,397618
BI080129,Hona,2012,41,2012-10-08,Dalarnas län,6750476,496484,Dalarnas län,6753876,493803.75
BI080130,Hona,2012,41,2012-10-08,Dalarnas län,6736903,468868,Dalarnas län,6741163.25,460468.75
BI080052,Hane,2012,41,2012-10-09,Dalarnas län,6758135,467467,Dalarnas län,6751125.5,472511.875
BI080084,Hane,2012,41,2012-10-08,Dalarnas län,6690629,474890,Dalarnas län,6717260.421052632,462826.8947368421
BI080025,Hane,2012,40,2012-10-06,Dalarnas län,6760260,502781,Dalarnas län,6763177.142857143,487540.14285714284
BI080013,Hona,2012,41,2012-10-09,Dalarnas län,6788615,493667,Dalarnas län,6790109.111111111,494505.1111111111
BI080375,Hane,2012,34,2012-08-26,Dalarnas län,6754474,551615,Dalarnas län,6755110.333333333,556700.6666666666
BI080073,Hane,2012,42,2012-10-16,Dalarnas län,6741122,546404,Dalarnas län,6742920.666666667,547176.1666666666
BI080081,Hona,2012,42,2012-10-16,Dalarnas län,6741194,546287,Dalarnas län,6744949,547007.8571428572
BI080021,Hona,2012,42,2012-10-17,Dalarnas län,6736116,449619,Dalarnas län,6733391.947368421,443864.5263157895
BI080071,Hona,2012,41,2012-10-14,Dalarnas län,6770751,451702,Dalarnas län,6768779.833333333,449366.6666666667
BI080192,Hane,2012,41,2012-10-10,Dalarnas län,6737396,505003,Dalarnas län,6737396,505003
BI400237,Hane,2012,34,2012-08-22,Dalarnas län,6869048,399487,Dalarnas län,6872917.75,396739.75
BI080109,Hona,2012,41,2012-10-08,Dalarnas län,6808235,462853,Dalarnas län,6807597.25,464853
BI080123,Hane,2012,41,2012-10-10,Dalarnas län,6768091,460627,Dalarnas län,6764923.75,462754.25
BI080021,Hona,2012,42,2012-10-19,Dalarnas län,6739110,450926,Dalarnas län,6733391.947368421,443864.5263157895
BI080014,Hane,2012,42,2012-10-18,Dalarnas län,6714018,416076,Dalarnas län,6724977.294117647,413678.8823529412
BI080131,Hane,2012,42,2012-10-19,Dalarnas län,6802578,504323,Dalarnas län,6793012.6,509739.4
BI080132,Hane,2012,42,2012-10-19,Dalarnas län,6796995,503458,Dalarnas län,6799373,512230.5
BI080126,Hane,2012,42,2012-10-18,Dalarnas län,6790642,459128,Dalarnas län,6786337.75,461361.5
BI080064,Hane,2012,42,2012-10-18,Dalarnas län,6790365,436816,Dalarnas län,6780956,446752.6
BI060038,Hane,2012,34,2012-08-21,Dalarnas län,6836144,397923,Dalarnas län,6859065.333333333,388236.6666666667
BI080133,Hona,2012,41,2012-10-13,Dalarnas län,6735860,543038,Dalarnas län,6735860,543038
BI080021,Hona,2012,42,2012-10-19,Dalarnas län,6734762,441420,Dalarnas län,6733391.947368421,443864.5263157895
BI080014,Hane,2012,42,2012-10-18,Dalarnas län,6709837,416855,Dalarnas län,6724977.294117647,413678.8823529412
BI080024,Hona,2012,42,2012-10-17,Dalarnas län,6757557,530233,Dalarnas län,6764578.857142857,530329.8571428572
BI080101,Hane,2012,42,2012-10-18,Dalarnas län,6767361,530207,Dalarnas län,6766968.666666667,533477.6666666666
BI080014,Hane,2012,41,2012-10-12,Dalarnas län,6744448,394644,Dalarnas län,6724977.294117647,413678.8823529412
BI080111,Hane,2012,42,2012-10-18,Dalarnas län,6835214,407933,Dalarnas län,6840109,407955.3333333333
BI080101,Hane,2012,42,2012-10-18,Dalarnas län,6767147,530238,Dalarnas län,6766968.666666667,533477.6666666666
BI400240,Hane,2012,42,2012-10-18,Dalarnas län,6850066,402632,Dalarnas län,6850066,402632
BI080024,Hona,2012,42,2012-10-18,Dalarnas län,6767114,530239,Dalarnas län,6764578.857142857,530329.8571428572
BI080023,Hona,2012,42,2012-10-18,Dalarnas län,6767320,530209,Dalarnas län,6766088,531793.7
BI080018,Hona,2012,34,2012-08-24,Gävleborgs län,6823340,494892,Gävleborgs län,6823340,494892
BI050225,Hane,2012,42,2012-10-19,Dalarnas län,6734464,454801,Dalarnas län,6734464,454801
BI080081,Hona,2012,42,2012-10-19,Dalarnas län,6743860,546230,Dalarnas län,6744949,547007.8571428572
BI080137,Hona,2012,42,2012-10-20,Dalarnas län,6807602,476992,Dalarnas län,6807602,476992
BI080014,Hane,2012,41,2012-10-10,Dalarnas län,6741842,396638,Dalarnas län,6724977.294117647,413678.8823529412
BI080023,Hona,2012,42,2012-10-18,Dalarnas län,6767224,530224,Dalarnas län,6766088,531793.7
BI080185,Hane,2012,42,2012-10-21,Dalarnas län,6713728,423677,Dalarnas län,6719205.333333333,418501.3333333333
BI080055,Hona,2012,42,2012-10-19,Dalarnas län,6865525,392832,Dalarnas län,6863607.545454546,391607.45454545453
BI080017,Hona,2012,34,2012-08-25,Dalarnas län,6810443,503617,Dalarnas län,6810095,503576.5
BI080025,Hane,2012,42,2012-10-20,Dalarnas län,6751196,494826,Dalarnas län,6763177.142857143,487540.14285714284
BI080111,Hane,2012,42,2012-10-18,Dalarnas län,6850992,406733,Dalarnas län,6840109,407955.3333333333
BI080135,Hona,2012,43,2012-10-22,Dalarnas län,6799463,472540,Dalarnas län,6799463,472540
BI080015,Hane,2012,41,2012-10-12,Dalarnas län,6743196,509236,Dalarnas län,6751878.2,511571.7
BI080136,Hane,2012,42,2012-10-19,Dalarnas län,6739719,456324,Dalarnas län,6742148.25,458169.75
BI080015,Hane,2012,42,2012-10-15,Dalarnas län,6749145,507736,Dalarnas län,6751878.2,511571.7
BI080138,Hona,2012,42,2012-10-20,Dalarnas län,6815847,500041,Dalarnas län,6815847,500041
BI080084,Hane,2012,42,2012-10-19,Dalarnas län,6733981,443243,Dalarnas län,6717260.421052632,462826.8947368421
BI080021,Hona,2012,43,2012-10-25,Dalarnas län,6724375,433197,Dalarnas län,6733391.947368421,443864.5263157895
BI080029,Hona,2012,42,2012-10-18,Dalarnas län,6728754,447494,Dalarnas län,6738549.416666667,452759
BI080118,Hane,2012,43,2012-10-25,Dalarnas län,6763983,506383,Dalarnas län,6759899.25,504480.5
BI080131,Hane,2012,40,2012-10-06,Dalarnas län,6789774,514475,Dalarnas län,6793012.6,509739.4
BI080139,Hane,2012,42,2012-10-20,Dalarnas län,6782751,515098,Dalarnas län,6782751,515098
BI000025,Hane,2012,34,2012-08-25,Dalarnas län,6785521,411693,Dalarnas län,6765270.75,386513.25
BI080131,Hane,2012,42,2012-10-20,Dalarnas län,6788478,513442,Dalarnas län,6793012.6,509739.4
BI080131,Hane,2012,42,2012-10-15,Dalarnas län,6791594,513037,Dalarnas län,6793012.6,509739.4
BI080029,Hona,2012,44,2012-10-29,Dalarnas län,6733276,452022,Dalarnas län,6738549.416666667,452759
BI080093,Hane,2012,43,2012-10-27,Dalarnas län,6737460,546687,Dalarnas län,6741017.142857143,543401.5714285715
BI080140,Hona,2012,43,2012-10-24,Dalarnas län,6794749,499156,Dalarnas län,6794749,499156
BI401075,Hane,2012,43,2012-10-25,Dalarnas län,6822192,407342,Dalarnas län,6823446,399898.5
BI080131,Hane,2012,43,2012-10-27,Dalarnas län,6792639,503420,Dalarnas län,6793012.6,509739.4
BI080019,Hona,2012,34,2012-08-23,Dalarnas län,6824331,476926,Dalarnas län,6824331,476926
BI080141,Hona,2012,41,2012-10-10,Dalarnas län,6722043,481905,Dalarnas län,6720303.5,482892.5
BI080194,Hona,2012,41,2012-10-11,Dalarnas län,6723624,480937,Dalarnas län,6723624,480937
BI080141,Hona,2012,41,2012-10-11,Dalarnas län,6718564,483880,Dalarnas län,6720303.5,482892.5
BI080081,Hona,2012,41,2012-10-09,Dalarnas län,6742917,546940,Dalarnas län,6744949,547007.8571428572
BI080085,Hona,2012,43,2012-10-26,Dalarnas län,6776871,525210,Dalarnas län,6779088.666666667,524175
BI080103,Hona,2012,42,2012-10-21,Dalarnas län,6730958,451799,Dalarnas län,6726827.5,454984.75
BI080075,Hane,2012,42,2012-10-20,Dalarnas län,6715499,518771,Dalarnas län,6717643.285714285,509990.78571428574
BI080142,Hane,2012,43,2012-10-23,Dalarnas län,6739997,527132,Dalarnas län,6741085.25,519925.5
BI080084,Hane,2012,40,2012-10-06,Dalarnas län,6719191,471735,Dalarnas län,6717260.421052632,462826.8947368421
BI080136,Hane,2012,41,2012-10-10,Dalarnas län,6740398,461048,Dalarnas län,6742148.25,458169.75
BI080030,Hona,2012,38,2012-09-23,Dalarnas län,6771298,395665,Dalarnas län,6763681,407190.9
BI080086,Hane,2012,38,2012-09-22,Dalarnas län,6726200,414338,Dalarnas län,6729439.666666667,411448.1666666667
BI080075,Hane,2012,39,2012-09-24,Dalarnas län,6715019,511316,Dalarnas län,6717643.285714285,509990.78571428574
BI080027,Hona,2012,39,2012-09-24,Dalarnas län,6758136,502120,Dalarnas län,6758503.666666667,500060.55555555556
BI080143,Hona,2012,39,2012-09-24,Dalarnas län,6787450,464197,Dalarnas län,6787450,464197
BI400238,Hane,2012,39,2012-09-24,Dalarnas län,6741931,409274,Dalarnas län,6782282.285714285,393228.85714285716
BI080144,Hona,2012,39,2012-09-26,Gävleborgs län,6823684,488434,Gävleborgs län,6823684,488434
BI080101,Hane,2012,38,2012-09-23,Dalarnas län,6768752,535179,Dalarnas län,6766968.666666667,533477.6666666666
BI080023,Hona,2012,38,2012-09-23,Dalarnas län,6768752,535179,Dalarnas län,6766088,531793.7
BI080023,Hona,2012,38,2012-09-23,Dalarnas län,6772624,531652,Dalarnas län,6766088,531793.7
BI400238,Hane,2012,36,2012-09-04,Dalarnas län,6817832,394543,Dalarnas län,6782282.285714285,393228.85714285716
BI080032,Hona,2012,34,2012-08-21,Dalarnas län,6860226,399346,Dalarnas län,6872334.333333333,394472
BI080015,Hane,2012,35,2012-08-28,Dalarnas län,6760736,507667,Dalarnas län,6751878.2,511571.7
BI080145,Hane,2012,35,2012-08-28,Gävleborgs län,6818842,492374,Gävleborgs län,6818842,492374
BI080084,Hane,2012,38,2012-09-21,Dalarnas län,6706697,474795,Dalarnas län,6717260.421052632,462826.8947368421
BI080084,Hane,2012,38,2012-09-21,Dalarnas län,6706438,473868,Dalarnas län,6717260.421052632,462826.8947368421
BI040433,Hane,2012,36,2012-09-07,Dalarnas län,6818791,395282,Dalarnas län,6806399.666666667,406705
BI080030,Hona,2012,38,2012-09-23,Dalarnas län,6771298,395665,Dalarnas län,6763681,407190.9
BI080146,Hona,2012,38,2012-09-22,Dalarnas län,6783449,518422,Dalarnas län,6783449,518422
BI080151,Hona,2012,34,2012-08-25,Dalarnas län,6814863,487203,Dalarnas län,6814863,487203
BI080024,Hona,2012,38,2012-09-23,Dalarnas län,6765413,529217,Dalarnas län,6764578.857142857,530329.8571428572
BI080224,Hona,2012,40,2012-10-03,Dalarnas län,6762283,542406,Dalarnas län,6769683.2,537959
BI080052,Hane,2012,40,2012-10-03,Dalarnas län,6761854,471341,Dalarnas län,6751125.5,472511.875
BI080097,Hona,2012,40,2012-10-06,Dalarnas län,6858499,401162,Dalarnas län,6855798.5,400720.25
BI040643,Hona,2012,39,2012-09-30,Dalarnas län,6859694,400797,Dalarnas län,6861991.25,398747
BI080147,Hane,2012,37,2012-09-14,Dalarnas län,6726532,436426,Dalarnas län,6725093,438876
BI080085,Hona,2012,37,2012-09-15,Dalarnas län,6778573,526785,Dalarnas län,6779088.666666667,524175
BI080020,Hona,2012,35,2012-08-27,Dalarnas län,6771032,534458,Dalarnas län,6771373.2,531805
BI080092,Hona,2012,36,2012-09-09,Dalarnas län,6781459,529040,Dalarnas län,6778020,528699
BI080013,Hona,2012,40,2012-10-03,Dalarnas län,6789689,496556,Dalarnas län,6790109.111111111,494505.1111111111
BI080092,Hona,2012,34,2012-08-24,Dalarnas län,6781189,528771,Dalarnas län,6778020,528699
BI080021,Hona,2012,37,2012-09-15,Dalarnas län,6723395,440642,Dalarnas län,6733391.947368421,443864.5263157895
BI080170,Hane,2012,39,2012-09-24,Dalarnas län,6784431,482494,Dalarnas län,6791321.5,481970
BI080148,Hane,2012,39,2012-09-25,Dalarnas län,6760605,443837,Dalarnas län,6760750.25,443233.25
BI080148,Hane,2012,39,2012-09-25,Dalarnas län,6760601,443840,Dalarnas län,6760750.25,443233.25
BI080041,Hane,2012,38,2012-09-17,Dalarnas län,6802882,494246,Dalarnas län,6804350.785714285,494460.64285714284
BI080041,Hane,2012,39,2012-09-25,Dalarnas län,6804760,494023,Dalarnas län,6804350.785714285,494460.64285714284
BI080041,Hane,2012,38,2012-09-20,Dalarnas län,6804810,497230,Dalarnas län,6804350.785714285,494460.64285714284
BI080041,Hane,2012,39,2012-09-25,Dalarnas län,6806038,494836,Dalarnas län,6804350.785714285,494460.64285714284
BI080041,Hane,2012,38,2012-09-23,Dalarnas län,6806367,493242,Dalarnas län,6804350.785714285,494460.64285714284
BI080152,Hane,2012,39,2012-09-25,Dalarnas län,6807094,494746,Dalarnas län,6807094,494746
BI080091,Hane,2012,39,2012-09-26,Dalarnas län,6733224,450018,Dalarnas län,6742193.666666667,450431
BI040654,Hona,2012,35,2012-09-01,Dalarnas län,6757687,530034,Dalarnas län,6759482.375,528088.375
BI080014,Hane,2012,39,2012-09-26,Dalarnas län,6716781,433959,Dalarnas län,6724977.294117647,413678.8823529412
BI080013,Hona,2012,37,2012-09-15,Dalarnas län,6791998,493984,Dalarnas län,6790109.111111111,494505.1111111111
BI080013,Hona,2012,39,2012-09-26,Dalarnas län,6789179,495605,Dalarnas län,6790109.111111111,494505.1111111111
BI080013,Hona,2012,38,2012-09-23,Dalarnas län,6792643,492430,Dalarnas län,6790109.111111111,494505.1111111111
BI080041,Hane,2012,38,2012-09-18,Dalarnas län,6804542,494890,Dalarnas län,6804350.785714285,494460.64285714284
BI080084,Hane,2012,39,2012-09-25,Dalarnas län,6706754,474839,Dalarnas län,6717260.421052632,462826.8947368421
BI401082,Hona,2012,39,2012-09-24,Dalarnas län,6869886,363286,Dalarnas län,6870877.888888889,367229.22222222225
BI080170,Hane,2012,38,2012-09-23,Dalarnas län,6798212,481446,Dalarnas län,6791321.5,481970
BI080126,Hane,2012,38,2012-09-21,Dalarnas län,6774809,463488,Dalarnas län,6786337.75,461361.5
BI080015,Hane,2012,39,2012-09-26,Dalarnas län,6751318,513284,Dalarnas län,6751878.2,511571.7
BI080084,Hane,2012,39,2012-09-25,Dalarnas län,6706427,473859,Dalarnas län,6717260.421052632,462826.8947368421
BI080041,Hane,2012,39,2012-09-24,Dalarnas län,6802044,494305,Dalarnas län,6804350.785714285,494460.64285714284
BI080149,Hane,2012,40,2012-10-01,Dalarnas län,6704826,561253,Dalarnas län,6709981,557732
BI080077,Hane,2012,40,2012-10-02,Dalarnas län,6683520,570911,Dalarnas län,6683352.5,570503
BI080132,Hane,2012,39,2012-09-28,Dalarnas län,6801751,521003,Dalarnas län,6799373,512230.5
BI080150,Hane,2012,39,2012-09-30,Dalarnas län,6796249,503793,Dalarnas län,6796249,503793
BI080013,Hona,2012,39,2012-09-29,Dalarnas län,6787633,494193,Dalarnas län,6790109.111111111,494505.1111111111
BI080030,Hona,2012,40,2012-10-01,Dalarnas län,6768844,392970,Dalarnas län,6763681,407190.9
BI080130,Hona,2012,39,2012-09-27,Dalarnas län,6740419,458118,Dalarnas län,6741163.25,460468.75
BI080015,Hane,2012,39,2012-09-30,Dalarnas län,6752994,509128,Dalarnas län,6751878.2,511571.7
BI080027,Hona,2012,39,2012-09-30,Dalarnas län,6755347,502680,Dalarnas län,6758503.666666667,500060.55555555556
BI080015,Hane,2012,39,2012-09-29,Dalarnas län,6743766,509331,Dalarnas län,6751878.2,511571.7
BI040433,Hane,2012,39,2012-09-30,Dalarnas län,6807501,413893,Dalarnas län,6806399.666666667,406705
BI040425,Hane,2012,39,2012-09-29,Dalarnas län,6761296,530119,Dalarnas län,6761296,530119
BI080013,Hona,2012,39,2012-09-29,Dalarnas län,6792673,492615,Dalarnas län,6790109.111111111,494505.1111111111
BI080015,Hane,2012,39,2012-09-28,Dalarnas län,6760158,509274,Dalarnas län,6751878.2,511571.7
BI080101,Hane,2012,39,2012-09-28,Dalarnas län,6769442,535232,Dalarnas län,6766968.666666667,533477.6666666666
BI080083,Hane,2012,39,2012-09-30,Dalarnas län,6774347,535179,Dalarnas län,6773261.6,534978.4
BI080136,Hane,2012,39,2012-09-27,Dalarnas län,6740875,457523,Dalarnas län,6742148.25,458169.75
BI080013,Hona,2012,39,2012-09-30,Dalarnas län,6789337,495910,Dalarnas län,6790109.111111111,494505.1111111111
BI080155,Hane,2012,39,2012-09-29,Dalarnas län,6668348,464702,Dalarnas län,6664942.5,471548.5
BI080156,Hona,2012,39,2012-09-29,Dalarnas län,6760618,530218,Dalarnas län,6763837,531701.3333333334
BI040654,Hona,2012,39,2012-09-29,Dalarnas län,6760379,530281,Dalarnas län,6759482.375,528088.375
BI080156,Hona,2012,39,2012-09-29,Dalarnas län,6759803,530578,Dalarnas län,6763837,531701.3333333334
BI401082,Hona,2012,39,2012-09-25,Dalarnas län,6865372,364994,Dalarnas län,6870877.888888889,367229.22222222225
BI080014,Hane,2012,39,2012-09-28,Dalarnas län,6716212,412564,Dalarnas län,6724977.294117647,413678.8823529412
BI080157,Hona,2012,39,2012-09-30,Dalarnas län,6823101,444915,Dalarnas län,6819183.666666667,446763
BI080158,Hona,2012,39,2012-09-29,Dalarnas län,6754306,503288,Dalarnas län,6754306,503288
BI080084,Hane,2012,40,2012-10-01,Dalarnas län,6690828,471088,Dalarnas län,6717260.421052632,462826.8947368421
